(1),(2),(3a),(3b),(4),(5),(6),(7a),(7b),(8),(9a),(9b),(10),(11),(12),(13),(14),(15),(16),(17),(18),(19 ADR),(19 RID),(20),(1) 
2204,KARBONYLSULFID,2,2TF,,"2.3
+2.1
(+13)",,0,E0,P200,,MP9,(M),,PxBH(M),"TA4
TT9
TE25
TU38
TE22
TM6",FL,"1
(B/D)",,,"CV9
CV10
CV36","S2
S14",,263,2204
2205,ADIPONITRIL,6.1,T1,III,6.1,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T3,TP1,L4BH,"TU15
TE19",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,2205
2206,"ISOCYANATER, GIFTIGE, N.O.S. eller ISOCYANATLØSNING, GIFTIG, N.O.S",6.1,T1,III,6.1,"274
551",5 L,E1,"P001
IBC03
LP01
R001",,MP19,T7,"TP1
TP28",L4BH,"TU15
TE19
",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,2206
2206,"ISOCYANATER, GIFTIGE, N.O.S. eller ISOCYANATLØSNING, GIFTIG, N.O.S",6.1,T1,II,6.1,"274
551",100 ml,E4,"P001
IBC02",,MP15,T11,"TP2
TP27",L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,2206
2208,"KALSIUMHYPOKLORITT BLANDING, TØRR med mer enn 10 %, men ikke over 39 % tilgjengelig klor",5.1,O2,III,5.1,314,5 kg,E1,"P002
IBC08
 
LP02
R001","
B3
B13
L3",MP10,,,SGAN,TU3,AT,"3
(E)",,,"CV24
CV35",,CE11,50,2208
2209,"FORMALDEHYDLØSNING
 
med ikke under 25 % formaldehyd",8,C9,III,8,533,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP1,L4BN,,AT,"3
(E)",V12,,,,CE8,80,2209
2210,"MANEB eller MANEBPREPARAT
med ikke under 60 % maneb",4.2,SW1,III,"4.2
+4.3",273,0,E1,"P002
IBC06
R001",,MP14,T1,TP33,SGAN,,AT,"3
(E)",V1,"VC1
VC2
AP1",,,CE11,40,2210
2211,"POLYMERKULER, EKSPANDERBARE, som avgir brannfarlig damp",9,M3,III,Ingen,"382
633
675",5 kg,E1,"P002
IBC08
R001","PP14
B3
B6",MP10,T1,TP33,SGAN,TE20,AT,"3
(D/E)",,"VC1
VC2
AP2","CV31
CV36",,CE11,90,2211
2212,"ASBEST, AMFIBOL (amosit, tremolitt, aktinolitt, antofylitt, krokidolitt)",9,M1,II,9,"168
274
542
678",1 kg,E0,"P002
IBC08","PP37
B4",MP10,T3,TP33,SGAH,"TU15
",AT,"2
(E)",V11,"VC1
VC2
AP12","CV1(ADR)
CV13
CV28
CV31
CV38",S19,CE9,90,2212
2213,PARAFORMALDEHYD,4.1,F1,III,4.1,,5 kg,E1,"P002
IBC08
LP02
R001","PP12
B3",MP10,"T1
BK1
BK2
BK3",TP33,SGAV,,AT,"3
(E)","V13
V1","VC1
VC2",,,CE11,40,2213
2214,"FTALSYREANHYDRID
 
med mer enn 0,05 % maleinsyreanhydrid",8,C4,III,8,169,5 kg,E1,"P002
IBC08
LP02
R001","
B3",MP10,T1,TP33,"SGAV
L4BN",,AT,"3
(E)",,"VC1
VC2
AP7",,,CE11,80,2214
2215,"MALEINSYREANHYDRID, ­SMELTET",8,C3,III,8,,0,E0,,,,T4,TP3,L4BN,,AT,"0
(E)",,,,,CE8,80,2215
2215,MALEINSYREANHYDRID,8,C4,III,8,,5 kg,E1,"P002
IBC08
R001","
B3",MP10,T1,TP33,SGAV,,AT,"3
(E)",,"VC1
VC2
AP7",,,CE11,80,2215
2216,"FISKEMEL (FISKEAVFALL), ­STABILISERT",9,M11,"Ikke underlagt ADR/RID
","Ikke underlagt ADR/RID
","Ikke underlagt ADR/RID
","Ikke underlagt ADR/RID
","Ikke underlagt ADR/RID
","Ikke underlagt ADR/RID
","Ikke underlagt ADR/RID
","Ikke underlagt ADR/RID
","Ikke underlagt ADR/RID
","Ikke underlagt ADR/RID
","Ikke underlagt ADR/RID
","Ikke underlagt ADR/RID
","Ikke underlagt ADR/RID
","Ikke underlagt ADR/RID
","Ikke underlagt ADR/RID
","Ikke underlagt ADR/RID
","Ikke underlagt ADR/RID
","Ikke underlagt ADR/RID
","Ikke underlagt ADR/RID
","Ikke underlagt ADR/RID
",2216
2217,"FRØKAKER med ikke mer enn
1,5 % olje og ikke over 11% fuktighet",4.2,S2,III,4.2,142,0,E0,"P002
IBC08
LP02
R001","PP20
B3
B6",MP14,BK2,,,,,"3
(E)",V1,"VC1
VC2
AP1",,,CE11,40,2217
2218,"AKRYLSYRE, STABILISERT",8,CF1,II,"8
+3","386
676",1 L,E2,"P001
IBC02",,MP15,T7,TP2,L4BN,,FL,"2
(D/E)","V8
(ADR)",,,"S2
S4",CE6,839,2218
2219,ALLYLGLYCIDYLETER,3,F1,III,3,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T2,TP1,LGBF,,FL,"3
(D/E)",V12,,,S2,CE4,30,2219
2222,ANISOL,3,F1,III,3,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T2,TP1,LGBF,,FL,"3
(D/E)",V12,,,S2,CE4,30,2222
2224,BENZONITRIL,6.1,T1,II,6.1,,100 ml,E4,"P001
IBC02",,MP15,T7,TP2,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,2224
2225,BENZENSULFONYLKLORID,8,C3,III,8,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP1,L4BN,,AT,"3
(E)",V12,,,,CE8,80,2225
2226,BENZOTRIKLORID,8,C9,II,8,,1 L,E2,"P001
IBC02",,MP19,T7,TP2,L4BN,,AT,"2
(E)",,,,,CE6,80,2226
2227,"n-BUTYLMETACRYLAT, ­STABILISERT",3,F1,III,3,"386
676",5 L,E1,"P001
IBC03
LP01
R001",,MP19,T2,TP1,LGBF,,FL,"3
(D/E)","V8
(ADR)
V12",,,"S2
S4

",CE4,39,2227
2232,2-KLORETANAL,6.1,T1,I,6.1,354,0,E0,P602,,"MP8
MP17",T20,"TP2
",L10CH,"TU14
TU15
TE19
TE21
TU38
TE22",AT,"1
(C/D)",,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,2232
2233,KLORANISIDINER,6.1,T2,III,6.1,,5 kg,E1,"P002
IBC08
LP02
R001","
B3",MP10,T1,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(E)",,"VC1
VC2
AP7","CV13
CV28
CV31",S9,CE11,60,2233
2234,KLORBENZOTRIFLUORIDER,3,F1,III,3,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T2,TP1,LGBF,,FL,"3
(D/E)",V12,,,S2,CE4,30,2234
2235,"KLORBENZYLKLORIDER, ­FLYTENDE",6.1,T1,III,6.1,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP1,L4BH,"TU15
TE19",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,2235
2236,"3-KLOR-4-METYLFENYLISO­CYANAT, FLYTENDE",6.1,T1,II,6.1,,100 ml,E4,"P001
IBC02",,MP15,,,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,2236
2237,KLORNITROANILINER,6.1,T2,III,6.1,,5 kg,E1,"P002
IBC08
LP02
R001","
B3",MP10,T1,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(E)",,"VC1
VC2
AP7","CV13
CV28
CV31",S9,CE11,60,2237
2238,KLORTOLUENER,3,F1,III,3,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T2,TP1,LGBF,,FL,"3
(D/E)",V12,,,S2,CE4,30,2238
2239,"KLORTOLUIDINER, I FAST FORM",6.1,T2,III,6.1,,5 kg,E1,"P002
IBC08
LP02
R001","
B3",MP10,T1,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(E)",,"VC1
VC2
AP7","CV13
CV28
CV31",S9,"CE11
",60,2239
2240,KROMSVOVELSYRE,8,C1,I,8,,0,E0,P001,,"MP8
MP17",T10,"TP2
",L10BH,"TU38
TE22",AT,"1
(E)",,,,S20,,88,2240
2241,CYKLOHEPTAN,3,F1,II,3,,1 L,E2,"P001
IBC02 R001",,MP19,T4,TP1,LGBF,,FL,"2
(D/E)",,,,"S2
S20",CE7,33,2241
2242,CYKLOHEPTEN,3,F1,II,3,,1 L,E2,"P001
IBC02 R001",,MP19,T4,TP1,LGBF,,FL,"2
(D/E)",,,,"S2
S20",CE7,33,2242
2243,CYKLOHEKSYLACETAT,3,F1,III,3,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T2,TP1,LGBF,,FL,"3
(D/E)",V12,,,S2,CE4,30,2243
2244,CYKLOPENTANOL,3,F1,III,3,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T2,TP1,LGBF,,FL,"3
(D/E)",V12,,,S2,CE4,30,2244
2245,CYKLOPENTANON,3,F1,III,3,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T2,TP1,LGBF,,FL,"3
(D/E)",V12,,,S2,CE4,30,2245
2246,CYKLOPENTEN,3,F1,II,3,,1 L,E2,"P001
IBC02","
B8",MP19,T7,TP2,L1.5BN,,FL,"2
(D/E)",,,,"S2
S20",CE7,33,2246
2247,n-DEKAN,3,F1,III,3,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T2,TP1,LGBF,,FL,"3
(D/E)",V12,,,S2,CE4,30,2247
2248,DI-n-BUTYLAMIN,8,CF1,II,"8
+3",,1 L,E2,"P001
IBC02",,MP15,T7,TP2,L4BN,,FL,"2
(D/E)",,,,S2,CE6,83,2248
2249,"DIKLORDIMETYLETER, ­SYMMETRISK",6.1,TF1,Ikke tillatt transportert,Ikke tillatt transportert,Ikke tillatt transportert,Ikke tillatt transportert,Ikke tillatt transportert,Ikke tillatt transportert,Ikke tillatt transportert,Ikke tillatt transportert,"Ikke tillatt transportert
","Ikke tillatt transportert
","Ikke tillatt transportert
","Ikke tillatt transportert
","Ikke tillatt transportert
","Ikke tillatt transportert
","Ikke tillatt transportert
","Ikke tillatt transportert
","Ikke tillatt transportert
","Ikke tillatt transportert
","Ikke tillatt transportert
","Ikke tillatt transportert
",2249
2250,DIKLORFENYLISOCYANATER,6.1,T2,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,"SGAH
L4BH","TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE9,60,2250
2251,"BICYKLO[2.2.1]HEPTA-2,5-DIEN, STABILISERT (2,5-NORBORNADIEN, STABILISERT)",3,F1,II,3,"386
676",1 L,E2,"P001
IBC02 R001",,MP19,T7,TP2,LGBF,,FL,"2
(D/E)","V8
(ADR)",,,"S2
S4
S20",CE7,339,2251
2252,"1,2-DIMETOKSYETAN",3,F1,II,3,,1 L,E2,"P001
IBC02 R001",,MP19,T4,TP1,LGBF,,FL,"2
(D/E)",,,,"S2
S20",CE7,33,2252
2253,"N,N-DIMETYLANILIN",6.1,T1,II,6.1,,100 ml,E4,"P001
IBC02",,MP15,T7,TP2,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,2253
2254,"FYRSTIKKER, STORM",4.1,F1,III,4.1,293,5 kg,E0,"P407
R001",,MP11,,,,,,"4
(E)",V1,,,,CE11,40,2254
2256,CYKCLOHEKSEN,3,F1,II,3,,1 L,E2,"P001
IBC02 R001",,MP19,T4,TP1,LGBF,,FL,"2
(D/E)",,,,"S2
S20",CE7,33,2256
2257,KALIUM,4.3,W2,I,4.3,,0,E0,"P403
IBC04","
",MP2,T9,TP7 TP33,L10BN(+),"TU1
TE5
TT3
TM2",AT,"1
(B/E)",V1,,CV23,S20,,X423,2257
2258,"1,2-PROPYLENDIAMIN",8,CF1,II,"8
+3",,1 L,E2,"P001
IBC02",,MP15,T7,TP2,L4BN,,FL,"2
(D/E)",,,,S2,CE6,83,2258
2259,TRIETYLENTETRAMIN,8,C7,II,8,,1 L,E2,"P001
IBC02",,MP15,T7,TP2,L4BN,,AT,"2
(E)",,,,,CE6,80,2259
2260,TRIPROPYLAMIN,3,FC,III,"3
+8",,5 L,E1,"P001
IBC03
R001",,MP19,T4,TP1,L4BN,,FL,"3
(D/E)",V12,,,S2,CE4,38,2260
2261,"XYLENOLER I FAST FORM
",6.1,T2,II,6.1,,500 g,E4,"P002
IBC08","
B4",MP10,T3,TP33,"SGAH
L4BH","TU15
TE19",AT,"2
(D/E)",V11,,"CV13
CV28
CV31","S9
S19",CE11,60,2261
2262,DIMETYLKARBAMOYLKLORID,8,C3,II,8,,1 L,E2,"P001
IBC02",,MP15,T7,TP2,L4BN,,AT,"2
(E)",,,,,CE6,80,2262
2263,DIMETYLCYKLOHEKSANER,3,F1,II,3,,1 L,E2,"P001
IBC02 R001",,MP19,T4,TP1,LGBF,,FL,"2
(D/E)",,,,"S2
S20",CE7,33,2263
2264,"N,N-DIMETYLCYKLOHEKSYLAMIN",8,CF1,II,"8
+3",,1 L,E2,"P001
IBC02",,MP15,T7,TP2,L4BN,,FL,"2
(D/E)",,,,S2,CE6,83,2264
2265,"N,N-DIMETYLFORMAMID",3,F1,III,3,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T2,TP2,LGBF,,FL,"3
(D/E)",V12,,,S2,CE4,30,2265
2266,DIMETYL-N-PROPYLAMIN,3,FC,II,"3
+8",,1 L,E2,"P001
IBC02",,MP19,T7,TP2,L4BH,,FL,"2
(D/E)",,,,"S2
S20",CE7,338,2266
2267,DIMETYLTIOFOSFORYLKLORID,6.1,TC1,II,"6.1
+8",,100 ml,E4,"P001
IBC02",,MP15,T7,TP2,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,68,2267
2269,"3,3Â’-IMINODIPROPYLAMIN",8,C7,III,8,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP2,L4BN,,AT,"3
(E)",V12,,,,CE8,80,2269
2270,"ETYLAMIN, VANNLØSNING med ikke under 50 %, men ikke over 70 % etylamin",3,FC,II,"3
+8",,1 L,E2,"P001
IBC02",,MP19,T7,TP1,L4BH,,FL,"2
(D/E)",,,,"S2
S20",CE7,338,2270
2271,ETYLAMYLKETON,3,F1,III,3,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T2,TP1,LGBF,,FL,"3
(D/E)",V12,,,S2,CE4,30,2271
2272,N-ETYLANILIN,6.1,T1,III,6.1,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP1,L4BH,"TU15
TE19",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,2272
2273,2-ETYLANILIN,6.1,T1,III,6.1,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP1,L4BH,"TU15
TE19",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,2273
2274,N-ETYL-N-BENZYLANILIN,6.1,T1,III,6.1,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP1,L4BH,"TU15
TE19",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,2274
2275,2-ETYLBUTANOL,3,F1,III,3,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T2,TP1,LGBF,,FL,"3
(D/E)",V12,,,S2,CE4,30,2275
2276,2-ETYLHEKSYLAMIN,3,FC,III,"3
+8",,5 L,E1,"P001
IBC03
R001",,MP19,T4,TP1,L4BN,,FL,"3
(D/E)",V12,,,S2,CE4,38,2276
2277,"ETYLMETAKRYLAT, STABILISERT",3,F1,II,3,"386
676",1 L,E2,"P001
IBC02 R001",,MP19,T4,TP1,LGBF,,FL,"2
(D/E)","V8
(ADR)",,,"S2
S4
S20",CE7,339,2277
2278,n-HEPTEN,3,F1,II,3,,1 L,E2,"P001
IBC02 R001",,MP19,T4,TP1,LGBF,,FL,"2
(D/E)",,,,"S2
S20",CE7,33,2278
2279,HEKSAKLORBUTADIEN,6.1,T1,III,6.1,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP1,L4BH,"TU15
TE19",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,2279
2280,"HEKSAMETYLENDIAMIN, I FAST FORM",8,C8,III,8,,5 kg,E1,"P002
IBC08
LP02
R001","
B3",MP10,T1,TP33,"SGAV
L4BN",,AT,"3
(E)",,"VC1
VC2
AP7",,,CE11,80,2280
2281,HEKSAMETYLENDIISOCYANAT,6.1,T1,II,6.1,,100 ml,E4,"P001
IBC02",,MP15,T7,TP2,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,2281
2282,HEXANOLER,3,F1,III,3,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T2,TP1,LGBF,,FL,"3
(D/E)",V12,,,S2,CE4,30,2282
2283,"ISOBUTYLMETACRYLAT, STABILISERT",3,F1,III,3,"386
676",5 L,E1,"P001
IBC03
LP01
R001",,MP19,T2,TP1,LGBF,,FL,"3
(D/E)","V8
(ADR)
V12",,,"S2
S4",CE4,39,2283
2284,ISOBUTYRNITRIL,3,FT1,II,"3
+6.1",,1 L,E2,"P001
IBC02",,MP19,T7,TP2,L4BH,"TU15
",FL,"2
(D/E)",,,"CV13
CV28","S2
S19",CE7,336,2284
2285,ISOCYANATBENZOTRIFLUORIDER,6.1,TF1,II,"6.1
+3",,100 ml,E4,"P001
IBC02",,MP15,T7,TP2,L4BH,"TU15
TE19",FL,"2
(D/E)",,,"CV13
CV28
CV31","S2
S9
S19",CE5,63,2285
2286,PENTAMETYLHEPTAN,3,F1,III,3,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T2,TP1,LGBF,,FL,"3
(D/E)",V12,,,S2,CE4,30,2286
2287,ISOHEPTEN,3,F1,II,3,,1 L,E2,"P001
IBC02 R001",,MP19,T4,TP1,LGBF,,FL,"2
(D/E)",,,,"S2
S20",CE7,33,2287
2288,ISOHEXEN,3,F1,II,3,,1 L,E2,"P001
IBC02 R001","
B8",MP19,T11,TP1,LGBF,,FL,"2
(D/E)",,,,"S2
S20",CE7,33,2288
2289,ISOFORONDIAMIN,8,C7,III,8,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP1,L4BN,,AT,"3
(E)",V12,,,,CE8,80,2289
2290,ISOFORONDIISOCYANAT,6.1,T1,III,6.1,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP2,L4BH,"TU15
TE19",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,2290
2291,"BLYFORBINDELSE, LØSELIG, N.O.S.",6.1,T5,III,6.1,"199
274
535",5 kg,E1,"P002
IBC08
LP02
R001","
B3",MP10,T1,TP33,SGAH L4BH,"TU15
TE19",AT,"2
(E)",,"VC1
VC2
AP7","CV13
CV28
CV31",S9,CE11,60,2291
2293,4-METOKSY-4-METYLPENTAN-2-ON,3,F1,III,3,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T2,TP1,LGBF,,FL,"3
(D/E)",V12,,,S2,CE4,30,2293
2294,N-METYLANILIN,6.1,T1,III,6.1,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP1,L4BH,"TU15
TE19",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,2294
2295,METYLKLORACETAT,6.1,TF1,I,"6.1
+3",,0,E0,P001,,"MP8
MP17",T14,TP2,L10CH,"TU14
TU15
TE19
TE21
TU38
TE22",FL,"1
(C/D)",,,"CV1(ADR)
CV13
CV28
CV31","S2
S9
S14",,663,2295
2296,METYLCYKLOHEKSAN,3,F1,II,3,,1 L,E2,"P001
IBC02 R001",,MP19,T4,TP1,LGBF,,FL,"2
(D/E)",,,,"S2
S20",CE7,33,2296
2297,METYLCYKLOHEXANON,3,F1,III,3,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T2,TP1,LGBF,,FL,"3
(D/E)",V12,,,S2,CE4,30,2297
2298,METYLCYKLOPENTAN,3,F1,II,3,,1 L,E2,"P001
IBC02 R001",,MP19,T4,TP1,LGBF,,FL,"2
(D/E)",,,,"S2
S20",CE7,33,2298
2299,METYLDIKLORACETAT,6.1,T1,III,6.1,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP1,L4BH,"TU15
TE19",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,2299
2300,2-METYL-5-ETYLPYRIDIN,6.1,T1,III,6.1,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP1,L4BH,"TU15
TE19",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,2300
2301,2-METYLFURAN,3,F1,II,3,,1 L,E2,"P001
IBC02 R001",,MP19,T4,TP1,LGBF,,FL,"2
(D/E)",,,,"S2
S20",CE7,33,2301
2302,5-METYLHEKSAN-2-ON,3,F1,III,3,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T2,TP1,LGBF,,FL,"3
(D/E)",V12,,,S2,CE4,30,2302
2303,ISOPROPENYLBENZEN,3,F1,III,3,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T2,TP1,LGBF,,FL,"3
(D/E)",V12,,,S2,CE4,30,2303
2304,"NAFTALEN, SMELTET",4.1,F2,III,4.1,536,0,E0,,,,T1,TP3,LGBV,"TU27
TE4
TE6",AT,"3
(E)",,,,,,44,2304
2305,NITROBENZENSULFONSYRE,8,C4,II,8,,1 kg,E2,"P002
IBC08","
B4",MP10,T3,TP33,"L4BN
SGAN",,AT,"2
(E)",V11,,,,CE10,80,2305
2306,"NITROBENZOTRIFLUORIDER, FLYTENDE
",6.1,T1,II,6.1,,100 ml,E4,"P001
IBC02",,MP15,T7,TP2,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,2306
2307,3-NITRO-4-KLORBENZOTRI­FLUORID,6.1,T1,II,6.1,,100 ml,E4,"P001
IBC02",,MP10,T7,TP2,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE9,60,2307
2308,"NITROSYLSVOVELSYRE, ­FLYTENDE",8,C1,II,8,,1 L,E2,"P001
IBC02",,MP15,T8,"TP2 
  
",L4BN,,AT,"2
(E)",,,,,CE6,X80,2308
2309,OKTADIEN,3,F1,II,3,,1 L,E2,"P001
IBC02 R001",,MP19,T4,TP1,LGBF,,FL,"2
(D/E)",,,,"S2
S20",CE7,33,2309
2310,"PENTAN-2,4-DION",3,FT1,III,"3
+6.1",,5 L,E1,"P001
IBC03
R001",,MP19,T4,TP1,L4BH,"TU15
",FL,"3
(D/E)",V12,,"CV13
CV28",S2,CE4,36,2310
2311,FENETIDINER,6.1,T1,III,6.1,279,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP1,L4BH,"TU15
TE19",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,2311
2312,"FENOL, SMELTET",6.1,T1,II,6.1,,0,E0,,,,T7,TP3,L4BH,"TU15
TE19",AT,"0
(D/E)",,,"CV13
CV31","S9
S19",,60,2312
2313,PIKOLINER,3,F1,III,3,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP1,LGBF,,FL,"3
(D/E)",V12,,,S2,CE4,30,2313
2315,"POLYKLORERTE BIFENYLER, FLYTENDE",9,M2,II,9,305,1 L,E2,"P906
IBC02",,MP15,T4,TP1,L4BH,"TU15
",AT,"0
(D/E)",,"VC1
VC2
AP9","CV1(ADR)
CV13
CV28
CV31",S19,CE5,90,2315
2316,"NATRIUMKUPROCYANID, I FAST FORM",6.1,T5,I,6.1,,0,E5,"P002
IBC07","
",MP18,T6,TP33,S10AH,"TU15
TE19",AT,"1
(C/E)",V10,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,2316
2317,NATRIUMKUPROCYANID ­LØSNING,6.1,T4,I,6.1,,0,E5,P001,,"MP8
MP17",T14,TP2,L10CH,"TU14
TU15
TE19
TE21
TU38
TE22",AT,"1
(C/E)",,,"CV1(ADR)
CV13
CV28
CV31","S9
S14",,66,2317
2318,NATRIUMHYDROSULFID med under 25 % krystallvann,4.2,S4,II,4.2,504,0,E2,"P410
IBC06","
",MP14,T3,TP33,SGAN,,AT,"2
(D/E)",V1,,,,CE10,40,2318
2319,"TERPENHYDROKARBONER, N.O.S.",3,F1,III,3,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,"TP1
TP29",LGBF,,FL,"3
(D/E)",V12,,,S2,CE4,30,2319
2320,TETRAETYLENPENTAMIN,8,C7,III,8,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP1,L4BN,,AT,"3
(E)",V12,,,,CE8,80,2320
2321,"TRIKLORBENZENER, FLYTENDE",6.1,T1,III,6.1,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP1,L4BH,"TU15
TE19",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,2321
2322,TRIKLORBUTEN,6.1,T1,II,6.1,,100 ml,E4,"P001
IBC02",,MP15,T7,TP2,L4BH,"TU15
TE19",AT,"2
(D/E)",,,"CV13
CV28
CV31","S9
S19",CE5,60,2322
2323,TRIETYLFOSFITT,3,F1,III,3,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T2,TP1,LGBF,,FL,"3
(D/E)",V12,,,S2,CE4,30,2323
2324,TRIISOBUTYLEN,3,F1,III,3,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP1,LGBF,,FL,"3
(D/E)",V12,,,S2,CE4,30,2324
2325,"1,3,5-TRIMETYLBENZEN",3,F1,III,3,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T2,TP1,LGBF,,FL,"3
(D/E)",V12,,,S2,CE4,30,2325
2326,TRIMETYLCYKLOHEKSYLAMIN,8,C7,III,8,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP1,L4BN,,AT,"3
(E)",V12,,,,CE8,80,2326
2327,TRIMETYLHEKSAMETYLEN-DIAMINER,8,C7,III,8,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP1,L4BN,,AT,"3
(E)",V12,,,,CE8,80,2327
2328,TRIMETYLHEKSAMETYLEN-DIISOCYANAT,6.1,T1,III,6.1,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP2,L4BH,"TU15
TE19",AT,"2
(E)",V12,,"CV13
CV28
CV31",S9,CE8,60,2328
2329,TRIMETYLFOSFITT,3,F1,III,3,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T2,TP1,LGBF,,FL,"3
(D/E)",V12,,,S2,CE4,30,2329
2330,UNDEKAN,3,F1,III,3,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T2,TP1,LGBF,,FL,"3
(D/E)",V12,,,S2,CE4,30,2330
2331,"SINKKLORID, VANNFRI",8,C2,III,8,,5 kg,E1,"P002
IBC08
LP02
R001","
B3",MP10,T1,TP33,SGAV,,AT,"3
(E)",,"VC1
VC2
AP7",,,CE11,80,2331
2332,ACETALDEHYDOKSIM,3,F1,III,3,,5 L,E1,"P001
IBC03
LP01
R001",,MP19,T4,TP1,LGBF,,FL,"3
(D/E)",V12,,,S2,CE4,30,2332
2333,ALLYLACETAT,3,FT1,II,"3
+6.1",,1 L,E2,"P001
IBC02",,MP19,T7,TP1,L4BH,"TU15 
  
",FL,"2
(D/E)",,,"CV13
CV28","S2
S19",CE7,336,2333
